year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
1926,2,3,4,5,7,-0.014676728149448256,2.758781648436585,1915000.0,-0.01389009476171276,-0.7462565056570697,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
2005,0,2,3,3,6,-0.034497548336496923,-0.14618396747228712,200000.0,-0.03453921259819222,2.4367376832616183,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1979,2,1,5,5,7,-0.029489007314044125,3.6149820404939366,1375000.0,-0.028458233355933872,-0.12621577706888407,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03802833728590769,0.6061361962814524
2019,2,3,3,4,6,-0.034497548336496923,-1.607267002579085,710000.0,-0.03495581880221646,-0.923479390594409,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03802833728590769,0.6061361962814524
2005,0,1,3,2,7,-0.03288343686783136,-0.3650119694601594,200000.0,-0.032987497534805656,-0.4070862947222403,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5202684456979569,0.6061361962814524
2010,3,1,1,2,4,-0.03485366644749387,-0.3506782575395564,670000.0,-0.03495363904444524,0.016085055750887128,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
2021,2,2,4,5,7,-0.03129303027725052,3.841454688839464,1410000.0,-0.030197680057366675,0.32981623416053674,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.5202684456979569,0.6061361962814524
2019,2,3,3,4,6,-0.034497548336496923,1.0110243749177272,710000.0,-0.034209251765573934,5.098099930769564,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03802833728590769,0.6061361962814524
2017,3,2,2,3,4,-0.03415341889947386,0.8476200590228533,2600000.0,-0.033911714829802535,1.9477402578612912,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1999,2,3,4,4,6,-0.034547410321433755,0.46825448352422755,530000.0,-0.03441387652634712,4.626980211389296,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5202684456979569,0.6061361962814524
1920,0,1,0,0,9,-0.03178783554853625,-1.607267002579085,410000.0,-0.03224610742286978,-0.923479390594409,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1963,0,3,2,2,4,-0.034599724535137974,-0.4070575244272615,210000.0,-0.03471577297766096,2.947395754810077,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1980,0,2,5,3,7,-0.030106151553836072,-1.607267002579085,565000.0,-0.03056442430237428,-0.923479390594409,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
2010,2,1,3,3,4,-0.03439074015018414,0.01722034842258692,705000.0,-0.034385812145042674,1.950548503473508,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5202684456979569,0.6061361962814524
2003,0,2,3,3,6,-0.03426022708578664,-0.30385479859892,240000.0,-0.03434684897488213,0.8753581037925564,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1920,0,1,2,1,7,-0.03366678772407942,-0.5695062595274286,420000.0,-0.03382915650421761,-0.20737326196382092,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
2009,0,3,3,3,4,-0.03416540757344774,0.8523979629963876,1400000.0,-0.033922341148937225,2.0034391299828958,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5202684456979569,0.6061361962814524
2008,2,1,2,2,4,-0.032420510570521636,-0.3048103793936269,390000.0,-0.03250740588569466,-0.48507001484016643,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5202684456979569,0.6061361962814524
1987,0,1,3,3,4,-0.03398012806657864,1.4563250252511268,1180000.0,-0.0335648608744573,1.9488578988299388,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
2016,0,2,3,3,7,-0.03485366644749387,0.011486863654345723,340000.0,-0.034850373020033736,0.016085055750887128,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5202684456979569,0.6061361962814524
2003,1,2,3,3,6,-0.034497548336496923,-0.07833773104809966,250000.0,-0.034519867247972645,2.5927713080122903,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5202684456979569,0.6061361962814524
1950,0,1,3,1,7,-0.03219517799378524,-0.7128433787334585,89500.0,-0.03239841799713371,-0.64793283910305,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1981,0,2,3,3,6,-0.03433134172004081,0.20833650736396006,525000.0,-0.03427191980149648,1.9233859458199158,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1985,0,2,3,2,6,-0.03398721228301775,-0.1022272509157713,225000.0,-0.03401634320282105,0.49914049331859345,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5202684456979569,0.6061361962814524
1950,0,2,4,2,7,-0.032446667677373746,0.1596018868339099,467500.0,-0.03240114269434773,-0.32228495453536227,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1961,0,1,2,1,4,-0.03458065164472498,-0.8045791350253176,305000.0,-0.034810047501266185,1.484468037665523,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
2018,0,2,4,3,6,-0.034559398995407636,-0.30003247542009254,226000.0,-0.03464493085009634,2.714814509343098,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202684456979569,0.6061361962814524
1964,2,2,5,5,7,-0.02796971535771746,2.015339790154643,988750.0,-0.02739505650302178,-0.49248668668751394,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0.5202684456979569,0.6061361962814524
1929,0,1,2,1,7,-0.03485366644749387,-1.0415631721126204,880000.0,-0.03515063465301916,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040201280241437674,0.03294508307886285
1966,0,1,3,1,7,-0.03485366644749387,-0.8437579476082991,1048000.0,-0.03509423342068887,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040201280241437674,0.03294508307886285
1961,0,1,3,2,7,-0.03485366644749387,1.205962857037928,1100000.0,-0.03450978586828076,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040201280241437674,0.03294508307886285
2019,2,0,4,3,6,-0.03334636316514108,-0.34303361118190145,304000.0,-0.033444156787876045,-0.23654840109541908,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.7675510718859909,-0.31168772631847386
1958,2,0,3,2,7,-0.03233740726229358,-0.6497750462828054,220000.0,-0.03252266419009319,-0.6118300171235701,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1917,0,0,2,1,7,-0.03290714174591608,-0.8045791350253176,25000.0,-0.03313653847241276,-0.5857465626105831,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1928,0,0,1,1,7,-0.03261042206506247,-0.737688479395837,165000.0,-0.032820746065307396,-0.6059976787790128,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1950,3,0,3,1,7,-0.021786011815961057,-0.3114994449565749,253000.0,-0.02187481994740954,-0.8422681861644796,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
2004,3,2,4,3,7,-0.029310812023614134,0.034420802727310504,315000.0,-0.029300982204231437,-0.6809057552785248,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1942,1,2,2,1,7,-0.03303765481031359,-0.5274607045603266,97000.0,-0.03318803524975781,-0.43649647430791044,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1907,0,2,3,1,7,-0.03322756630485442,-0.23218623899590504,136000.0,-0.03329375350166193,-0.23090342553381304,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7675510718859909,-0.31168772631847386
1917,2,0,2,1,7,-0.03309705324045691,-0.8389800436347649,153000.0,-0.033336258778200706,-0.5652725997308793,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1953,2,0,3,3,7,-0.02763757459466828,-0.11847212442578803,354900.0,-0.027671340800523796,-0.7545056140907412,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1930,1,0,1,1,4,-0.03485366644749387,-0.7233547674752341,165000.0,-0.03505990223579217,0.016085055750887128,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,-0.7675510718859909,-0.31168772631847386
1985,2,2,2,2,4,-0.03485366644749387,-0.45483656416260476,274000.0,-0.0349833382440781,0.016085055750887128,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1952,2,0,3,2,7,-0.031660864592358305,-0.43954727144729494,214000.0,-0.031786178533142556,-0.6239405471333616,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1954,0,0,2,1,7,-0.032396805692436914,-0.9192488303901415,109000.0,-0.03265889905079439,-0.6941256312081907,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
2004,1,2,2,2,6,-0.03485366644749387,-0.35736732310250446,155000.0,-0.034955546332495056,0.016085055750887128,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1959,2,0,3,2,7,-0.03084781452103858,-0.5723730019115493,259500.0,-0.031011002175752783,-0.7118931244777875,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1960,2,0,3,1,7,-0.03263412694314719,-0.6469083038986848,185000.0,-0.03281856630753618,-0.5691092732519747,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1941,0,2,3,2,7,-0.032563012308893025,-0.29143224826773073,272000.0,-0.03264609297388847,-0.4530132971559259,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1948,1,0,2,2,7,-0.03251560255272357,-0.7816451959523528,185000.0,-0.03273846020944388,-0.6342707414786141,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1941,1,2,4,2,7,-0.03294283529797469,-0.1834516184658549,230000.0,-0.032995126687004925,-0.31321522957312303,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1949,1,0,2,1,7,-0.033156451670600245,-0.9651167085360711,159900.0,-0.03343162318069154,-0.6136045056219958,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1952,1,0,2,1,7,-0.0326698204952058,-0.9192488303901415,69500.0,-0.03293191371163957,-0.6654528343391962,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1964,2,2,3,3,7,-0.032100086011583304,-0.24938669330062863,399900.0,-0.03217117824948412,-0.5196013687982485,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1922,1,0,2,2,7,-0.03304964348428747,-0.5771509058850836,172000.0,-0.033214192343012434,-0.45581897706179353,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1970,1,0,2,2,4,-0.03485366644749387,-0.6153741376733582,155000.0,-0.0350291131572737,0.016085055750887128,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1901,0,2,4,3,7,-0.031530351527960805,2.0784081226052966,355000.0,-0.03093770782069554,-0.015173665800630981,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
2008,2,2,3,3,7,-0.03217120064583747,0.07551077689970573,332500.0,-0.03214965314149333,-0.40969716949981516,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7675510718859909,-0.31168772631847386
1978,2,0,0,2,9,-0.03142354334164802,-0.23123065820119817,235000.0,-0.03148945900653537,-0.5949254389881606,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1941,0,0,2,1,7,-0.031079413904624965,-0.788334261515301,160000.0,-0.031304179595981745,-0.7457727015215916,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1953,1,0,2,2,7,-0.03283602711166191,-0.6727089853557702,212000.0,-0.033027823053573206,-0.5441214069270204,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1960,2,0,3,3,7,-0.03185077608689914,0.2188478961057356,197000.0,-0.031788358290913775,-0.42542689444252363,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1978,0,2,3,2,7,-0.03075898934568663,-0.8437579476082991,234000.0,-0.030999558447453883,-0.7707646252064629,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1975,2,2,3,2,7,-0.030936912166253577,-0.6191964608521857,240000.0,-0.03111345079100008,-0.716870920523816,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1951,0,0,4,2,7,-0.03244421544860636,-0.574284163500963,114000.0,-0.03260794721289214,-0.572354590202266,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
2000,2,2,3,3,7,-0.03318015654868497,-0.20925229992294028,280000.0,-0.03323980449682426,-0.2393000590366394,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1956,0,0,0,0,10,0.04799052294080718,-1.607267002579085,2016000.0,0.04753220959458323,-0.923479390594409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.04945369326012075,-0.31168772631847386
1950,2,0,3,2,7,-0.03294283529797469,-0.873380952244212,232000.0,-0.03319184982585744,-0.608927125047867,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1911,0,0,2,1,7,-0.032978528850033294,-0.7109322171440448,335000.0,-0.03318122350672275,-0.5319867463805121,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.7675510718859909,-0.31168772631847386
2022,3,0,4,3,7,-0.03220689419789608,-0.11273863965754682,379990.0,-0.032239023210113314,-0.4610194852351666,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1940,2,2,3,2,7,-0.03304964348428747,-0.2828320211153689,245000.0,-0.0331302716688205,-0.3222017160524748,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1921,0,0,2,1,7,-0.03338205671719969,-0.7625335800582156,172900.0,-0.033599464529075404,-0.45335419825019063,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1961,0,0,3,1,7,-0.03129303027725052,-0.7711338072105773,145000.0,-0.03151289140257597,-0.7311550006153529,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.7675510718859909,-0.31168772631847386
1956,0,0,0,0,10,0.3330787378109849,-1.607267002579085,310000.0,0.33262027626483004,-0.923479390594409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04945369326012075,-0.31168772631847386
1956,0,0,0,0,10,0.614012877149212,-1.607267002579085,820000.0,0.6135542695625762,-0.923479390594409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04945369326012075,-0.31168772631847386
1956,0,0,0,0,10,1.864152291015622,-1.607267002579085,2016000.0,1.8636930335579465,-0.923479390594409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.04945369326012075,-0.31168772631847386
1946,1,2,3,2,7,-0.032242587749954685,-0.04393682243865249,335000.0,-0.032255098923676055,-0.43311689393383995,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7675510718859909,-0.31168772631847386
2016,0,0,3,2,1,-0.03485366644749387,-1.607267002579085,32900.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1997,0,0,3,2,1,-0.03485366644749387,-1.607267002579085,12900.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1997,0,2,4,2,7,0.08597064209006951,1.0320471524012784,512000.0,0.08626487037081733,-0.9055888581596769,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1986,2,1,3,2,7,-0.03179165012661885,-0.2025632343599922,240000.0,-0.03184939150850791,-0.5477598839692274,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.113534222914744,-1.1257027246837545
2015,0,0,3,2,1,-0.03485366644749387,-1.607267002579085,29900.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1920,1,1,3,2,7,-0.03322756630485442,-0.3841235853542967,155000.0,-0.03333707618736491,-0.3074284974202861,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1974,2,2,3,3,6,-0.03485366644749387,-0.14331722508816652,42900.0,-0.034894513114900924,0.016085055750887128,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1994,0,0,3,2,1,-0.03485366644749387,-1.607267002579085,19900.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1920,0,2,2,2,7,-0.03375479548984224,-0.3086327025724543,42000.0,-0.03384277999028773,0.04441209870082753,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1995,0,0,3,2,1,-0.03485366644749387,-1.607267002579085,18900.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
2005,2,1,3,2,7,-0.03307334836237219,-0.009535913829205322,214000.0,-0.03307605019426143,-0.1884705219201651,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
1956,0,0,0,0,10,-0.03313274679251552,-1.607267002579085,3800.0,-0.03359101796771193,-0.923479390594409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
2002,0,0,2,2,1,-0.03485366644749387,-1.607267002579085,15900.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
2003,3,1,3,2,7,-0.03081838777582996,0.5313228159748807,300000.0,-0.030666872917621574,-0.48942869149031104,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1.113534222914744,-1.1257027246837545
1956,0,0,0,0,10,-0.033192145222658856,-1.607267002579085,4500.0,-0.03365041636697765,-0.923479390594409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113534222914744,-1.1257027246837545
