property_id,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,city,state,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
8846541030,1998,2,1,3,2,7,11761.0,1478.0,129900.0,2024-01-16,2021-04-13 00:00:00,Montgomery,Alabama,,0.12566958591956467,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,178012.35,178012.35
7727981021,1945,1,2,4,2,7,6534.0,1389.0,88500.0,2024-01-16,2024-01-16 00:00:00,Montgomery,Alabama,,0.2125803489439853,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7320925131,1969,,1,3,2,7,17424.0,2058.0,145000.0,2024-01-16,2021-04-13 00:00:00,Montgomery,Alabama,,0.1181129476584022,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7231604965,1955,,1,3,2,7,9712.0,1432.0,65000.0,2024-01-16,2024-01-16 00:00:00,Montgomery,Alabama,,0.14744645799011533,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7700690979,1984,,1,3,2,7,10890.0,1804.0,169000.0,2024-01-12,2024-01-12 00:00:00,Montgomery,Alabama,,0.16565656565656567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,178012.35,178012.35
8798505230,1999,,1,3,2,7,12632.0,1476.0,180000.0,2024-01-12,2024-01-14 00:00:00,Montgomery,Alabama,,0.116846105129829,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7117799851,2001,,1,4,2,7,12632.0,1888.0,260000.0,2024-01-12,2024-01-15 00:00:00,Montgomery,Alabama,,0.14946168461051298,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,178012.35,178012.35
8922976627,1962,,1,3,2,7,13068.0,1722.0,60000.0,2024-01-12,2024-01-14 00:00:00,Montgomery,Alabama,,0.1317722681359045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8224034280,1965,2,1,3,2,7,11326.0,1635.0,159000.0,2024-01-12,2024-01-14 00:00:00,Montgomery,Alabama,,0.14435811407381247,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,178012.35,178012.35
9099119141,1974,,2,3,3,7,740520.0,3339.0,424900.0,2024-01-12,2024-01-13 00:00:00,Montgomery,Alabama,,0.004508993680116675,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,178012.35,178012.35
9371305836,1956,,,,0,10,3397680.0,,370000.0,2024-01-12,2024-01-12 00:00:00,Montgomery,Alabama,,0.3488053178784529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7788790816,1969,,1,3,2,7,14375.0,1576.0,140000.0,2024-01-12,2024-01-13 00:00:00,Montgomery,Alabama,,0.10963478260869565,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178012.35,178012.35
7502373005,1954,,1,3,1,7,13504.0,1736.0,149900.0,2024-01-12,2024-01-13 00:00:00,Montgomery,Alabama,,0.12855450236966826,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
9066470079,1966,,1,2,1,7,4356.0,1434.0,45000.0,2024-01-12,2024-01-12 00:00:00,Montgomery,Alabama,,0.32920110192837465,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7582727824,2006,2,1,4,2,7,13068.0,2134.0,310000.0,2024-01-11,2024-01-11 00:00:00,Montgomery,Alabama,,0.1632996632996633,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,178012.35,178012.35
7012948010,1986,,1,3,2,7,6970.0,1650.0,147000.0,2024-01-10,2024-01-10 00:00:00,Montgomery,Alabama,,0.23672883787661406,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7474045814,1968,2,1,5,2,7,16553.0,2264.0,195000.0,2024-01-10,2024-01-16 00:00:00,Montgomery,Alabama,,0.13677279043073762,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,178012.35,178012.35
8160653135,1968,2,1,3,2,7,16988.0,1752.0,136000.0,2024-01-09,2024-01-09 00:00:00,Montgomery,Alabama,,0.1031316223216388,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7315920123,1958,,1,3,1,7,11326.0,961.0,31500.0,2024-01-09,2024-01-10 00:00:00,Montgomery,Alabama,,0.08484901995408795,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8656536510,1967,,1,4,2,7,12632.0,1892.0,178000.0,2024-01-08,2024-01-08 00:00:00,Montgomery,Alabama,,0.14977834072197593,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178012.35,178012.35
8182935020,1975,,1,4,2,7,11326.0,1699.0,172500.0,2024-01-08,2024-01-09 00:00:00,Montgomery,Alabama,,0.150008829242451,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178012.35,178012.35
7463846561,1962,2,1,3,2,7,67954.0,1833.0,150000.0,2024-01-08,2024-01-09 00:00:00,Montgomery,Alabama,,0.02697412955823057,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
9438857823,1945,,1,3,3,7,313632.0,3092.0,170000.0,2024-01-08,2024-01-09 00:00:00,Montgomery,Alabama,,0.009858687888990919,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8163998846,1957,,1,3,1,7,12632.0,1380.0,125000.0,2024-01-05,2024-01-05 00:00:00,Montgomery,Alabama,,0.10924635845471818,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8965792046,1984,,1,3,2,7,6098.0,1539.0,162000.0,2024-01-05,2024-01-06 00:00:00,Montgomery,Alabama,,0.25237782879632664,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,178012.35,178012.35
8210500445,1950,,1,3,2,7,8276.0,1178.0,111200.0,2024-01-05,2024-01-08 00:00:00,Montgomery,Alabama,,0.14233929434509424,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7793345485,1948,1,1,3,1,7,7405.0,1290.0,63000.0,2024-01-05,2024-01-08 00:00:00,Montgomery,Alabama,,0.17420661715057395,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8352509580,1964,,1,4,2,7,16553.0,2349.0,106000.0,2024-01-05,2024-01-05 00:00:00,Montgomery,Alabama,,0.14190781127288105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8426516593,2001,2,1,3,2,7,6534.0,1742.0,245000.0,2024-01-05,2024-01-06 00:00:00,Montgomery,Alabama,,0.26660544842363026,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,178012.35,178012.35
8073335883,1989,,1,4,3,7,22651.0,3137.0,310000.0,2024-01-05,2024-01-07 00:00:00,Montgomery,Alabama,,0.13849278177563903,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,178012.35,178012.35
7056113344,1950,,1,3,1,7,15682.0,1471.0,100000.0,2024-01-05,2024-01-05 00:00:00,Montgomery,Alabama,,0.09380181099349573,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7947655529,1971,,1,3,2,7,10664.0,1200.0,95900.0,2024-01-05,2024-01-08 00:00:00,Montgomery,Alabama,,0.11252813203300825,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,178012.35,178012.35
8261736041,1940,2,2,4,4,7,30056.0,4483.0,375000.0,2024-01-04,2024-01-05 00:00:00,Montgomery,Alabama,,0.14915491083311153,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,178012.35,178012.35
8782779002,2004,2,1,3,2,7,9583.0,2488.0,320000.0,2024-01-04,2024-01-05 00:00:00,Montgomery,Alabama,,0.25962642178858397,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,178012.35,178012.35
7152486220,1971,,1,3,2,7,10019.0,1747.0,120000.0,2024-01-04,2024-01-05 00:00:00,Montgomery,Alabama,,0.17436869947100508,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7194045969,1994,2,1,4,2,7,13747.0,2069.0,283000.0,2024-01-03,2024-01-03 00:00:00,Montgomery,Alabama,,0.15050556485051284,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,178012.35,178012.35
7558916813,1994,,1,4,2,7,15682.0,2124.0,284500.0,2024-01-02,2024-01-03 00:00:00,Montgomery,Alabama,,0.13544190791990818,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7532334823,1989,,1,2,2,7,4792.0,1475.0,160000.0,2024-01-02,2024-01-02 00:00:00,Montgomery,Alabama,,0.30780467445742904,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178012.35,178012.35
9702416423,2022,2,2,4,4,7,4356.0,3050.0,439900.0,2024-01-02,2024-01-03 00:00:00,Montgomery,Alabama,,0.7001836547291093,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178012.35,178012.35
7307257977,1968,,1,3,2,7,18731.0,2556.0,68250.0,2024-01-02,2024-01-03 00:00:00,Montgomery,Alabama,,0.13645827772142438,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7435305681,1987,2,2,4,4,7,29621.0,3288.0,385000.0,2024-01-02,2024-01-02 00:00:00,Montgomery,Alabama,,0.11100232942844604,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,178012.35,178012.35
7899123899,1978,,1,4,2,7,26136.0,1500.0,139900.0,2024-01-01,2024-01-03 00:00:00,Montgomery,Alabama,,0.0573921028466483,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178012.35,178012.35
7960919056,1975,,1,3,2,7,17280.0,2240.0,115000.0,2023-12-30,2024-01-01 00:00:00,Montgomery,Alabama,,0.12962962962962962,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178012.35,178012.35
7300082097,1954,,1,3,3,7,24394.0,2210.0,140267.0,2023-12-29,2024-01-04 00:00:00,Montgomery,Alabama,,0.09059604820857588,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
8761381350,2008,,1,2,2,7,5227.0,1249.0,173000.0,2023-12-29,2023-12-31 00:00:00,Montgomery,Alabama,,0.23895159747465086,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,178012.35,178012.35
8603667510,1969,,1,4,2,7,17424.0,1900.0,215000.0,2023-12-29,2023-12-30 00:00:00,Montgomery,Alabama,,0.10904499540863177,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178012.35,178012.35
7191497884,1954,,1,3,2,7,7841.0,1280.0,161000.0,2024-01-16,2024-01-16 00:00:00,Little Rock,Arkansas,,0.16324448412192322,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7854450074,2019,2,1,4,2,7,16988.0,2080.0,359500.0,2024-01-12,2024-01-13 00:00:00,Little Rock,Arkansas,,0.12243936896632918,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,238459.05,233155.16
7590124670,1998,,1,3,2,7,10890.0,1830.0,205000.0,2024-01-12,2024-01-16 00:00:00,Little Rock,Arkansas,,0.16804407713498623,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8945680329,1957,,1,3,2,7,11761.0,1446.0,162000.0,2024-01-12,2024-01-12 00:00:00,Little Rock,Arkansas,,0.12294872884958762,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
9521849482,2018,3,3,4,5,7,139828.0,3928.0,1170000.0,2024-01-12,2024-01-13 00:00:00,Little Rock,Arkansas,,0.028091655462425265,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,238459.05,233155.16
8433767523,1979,2,2,3,3,7,10019.0,1633.0,225000.0,2024-01-12,2024-01-13 00:00:00,Little Rock,Arkansas,,0.1629903183950494,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,238459.05,233155.16
8025245667,1955,,1,2,1,7,6970.0,754.0,115000.0,2024-01-12,2024-01-14 00:00:00,Little Rock,Arkansas,,0.10817790530846486,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,238459.05,233155.16
8261346232,1940,3,1,4,2,7,11761.0,2184.0,63000.0,2024-01-11,2024-01-12 00:00:00,Little Rock,Arkansas,,0.18569849502593316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7978591856,1954,,1,3,1,7,8712.0,1119.0,135000.0,2024-01-11,2024-01-15 00:00:00,Little Rock,Arkansas,,0.1284435261707989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7539003317,2007,2,1,3,2,7,9583.0,1386.0,150000.0,2024-01-11,2024-01-11 00:00:00,Mabelvale,Arkansas,,0.1446311176040906,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,404978.22,233155.16
7019114955,1939,,2,4,2,7,7841.0,2300.0,530000.0,2024-01-11,2024-01-16 00:00:00,Little Rock,Arkansas,,0.2933299324065808,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238459.05,233155.16
9934955122,1956,,,,0,10,5663.0,,76000.0,2024-01-11,2024-01-11 00:00:00,Little Rock,Arkansas,,0.3488053178784529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7164775054,1966,,1,3,2,7,11326.0,1750.0,159900.0,2024-01-10,2024-01-11 00:00:00,Little Rock,Arkansas,,0.15451174289245984,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8210091039,2016,,2,4,4,7,6970.0,3724.0,980000.0,2024-01-10,2024-01-10 00:00:00,Little Rock,Arkansas,,0.5342898134863702,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7047886314,1981,2,2,3,2,7,11326.0,1546.0,259900.0,2024-01-10,2024-01-10 00:00:00,Little Rock,Arkansas,,0.13650008829242452,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8490256394,1927,,3,4,3,7,5227.0,4596.0,570000.0,2024-01-10,2024-01-11 00:00:00,Little Rock,Arkansas,,0.8792806581212933,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8120325607,1982,2,2,4,3,7,17860.0,2851.0,417000.0,2024-01-10,2024-01-11 00:00:00,Little Rock,Arkansas,,0.15963045912653975,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,238459.05,233155.16
7785709635,2000,2,2,4,3,7,8712.0,2340.0,396500.0,2024-01-10,2024-01-10 00:00:00,Little Rock,Arkansas,,0.26859504132231404,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7522333549,1977,2,2,4,3,7,,2124.0,150000.0,2024-01-10,2024-01-11 00:00:00,Little Rock,Arkansas,,0.3488053178784529,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,238459.05,233155.16
8865928063,1969,2,2,4,2,7,9148.0,2054.0,9000.0,2024-01-10,2024-01-17 00:00:00,Little Rock,Arkansas,,0.2245299519020551,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8811257000,1970,2,2,3,2,7,16117.0,1497.0,255000.0,2024-01-09,2024-01-10 00:00:00,Little Rock,Arkansas,,0.09288329093503754,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8726068981,1950,,1,2,1,7,6970.0,840.0,63500.0,2024-01-08,2024-01-10 00:00:00,Little Rock,Arkansas,,0.12051649928263988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
9118590787,1956,,,,0,10,534481.0,,453990.0,2024-01-08,2024-01-08 00:00:00,Little Rock,Arkansas,,0.3488053178784529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7647670806,2006,2,1,3,2,7,9148.0,3084.0,455000.0,2024-01-08,2024-01-08 00:00:00,Little Rock,Arkansas,,0.33712286838653255,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,238459.05,233155.16
8020834987,2003,,1,3,2,7,8276.0,1678.0,222000.0,2024-01-08,2024-01-08 00:00:00,Little Rock,Arkansas,,0.2027549540840986,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,238459.05,233155.16
8378400483,1922,,1,3,2,7,6098.0,1651.0,379000.0,2024-01-08,2024-01-10 00:00:00,Little Rock,Arkansas,,0.27074450639553954,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,238459.05,233155.16
8677887266,1976,2,2,3,3,7,,2660.0,190000.0,2024-01-07,2024-01-13 00:00:00,Little Rock,Arkansas,,0.3488053178784529,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7092769030,1970,,1,2,1,7,6534.0,864.0,48500.0,2024-01-05,2024-01-06 00:00:00,Little Rock,Arkansas,,0.1322314049586777,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8185678698,1961,1,2,3,2,7,9583.0,1681.0,175000.0,2024-01-05,2024-01-10 00:00:00,Little Rock,Arkansas,,0.17541479703641866,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,238459.05,233155.16
7567034580,1956,,,,0,10,23522.0,,107500.0,2024-01-05,2024-01-15 00:00:00,Little Rock,Arkansas,,0.3488053178784529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,238459.05,233155.16
7228562975,1969,,1,3,2,7,10454.0,1108.0,103000.0,2024-01-05,2024-01-06 00:00:00,Little Rock,Arkansas,,0.10598813851157451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7613907342,1992,2,1,3,2,7,8712.0,1600.0,236500.0,2024-01-05,2024-01-10 00:00:00,Little Rock,Arkansas,,0.18365472910927455,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,238459.05,233155.16
7877200673,1969,,1,4,2,7,8712.0,1700.0,225000.0,2024-01-05,2024-01-10 00:00:00,Little Rock,Arkansas,,0.19513314967860423,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,238459.05,233155.16
7507734163,1981,,2,2,2,6,,1054.0,100000.0,2024-01-05,2024-01-10 00:00:00,Little Rock,Arkansas,,0.3488053178784529,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,238459.05,233155.16
7526785866,1930,,2,,,9,8276.0,4344.0,325000.0,2024-01-05,2024-01-05 00:00:00,Little Rock,Arkansas,,0.5248912518124698,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7157038259,1978,,1,4,2,7,14375.0,2457.0,258000.0,2024-01-05,2024-01-12 00:00:00,Little Rock,Arkansas,,0.1709217391304348,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7580597887,1920,,2,3,1,7,6970.0,1428.0,39900.0,2024-01-05,2024-01-06 00:00:00,Little Rock,Arkansas,,0.2048780487804878,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
8226433118,1964,,1,3,2,7,6534.0,999.0,75000.0,2024-01-05,2024-01-05 00:00:00,Little Rock,Arkansas,,0.15289256198347106,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
7743740661,2014,3,1,4,4,7,131987.0,3529.0,615000.0,2024-01-05,2024-01-08 00:00:00,Little Rock,Arkansas,,0.026737481721684712,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,238459.05,233155.16
8855951460,2006,2,2,4,3,7,10019.0,2569.0,388000.0,2024-01-05,2024-01-05 00:00:00,Little Rock,Arkansas,,0.2564128156502645,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,238459.05,233155.16
7808380626,2015,2,2,5,5,7,6098.0,3314.0,1150000.0,2024-01-05,2024-01-09 00:00:00,Little Rock,Arkansas,,0.5434568711052804,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,238459.05,233155.16
8910645268,1943,,1,3,2,7,7405.0,1384.0,305000.0,2024-01-04,2024-01-08 00:00:00,Little Rock,Arkansas,,0.18690074274139096,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238459.05,233155.16
